ip,date,email,route,scroll_pct,time_spent,referrer,device
8.8.103.41,08/11/2026,,/quiz,29.1,229,chrome,mobile
1.1.220.77,29/08/2026,,/,99.74,201,chrome,desktop
177.253.130.121,15/04/2026,,/instituicoes,66.31,96,x,desktop
189.167.175.132,28/03/2025,mariaalves@usp.br,/instituicoes,56.43,141,safari,mobile
8.8.99.231,25/04/2025,a.oliveira@terra.com.br,/,99.27,68,safari,tablet
8.8.160.212,09/05/2025,,/vestibular/FUVEST,93.44,189,chrome,desktop
200.244.142.180,07/09/2026,mariasantos@protonmail.com,/cursos,88.28,106,tiktok,desktop
8.8.250.167,15/05/2027,j.gomes@usp.br,/,76.54,263,firefox,desktop
189.61.41.233,20/10/2027,,/instituicoes,66.79,211,chrome,tablet
1.1.149.45,01/03/2025,,/cursos,0.22,53,lp,tablet
8.8.127.145,27/08/2026,,/instituicoes,16.0,155,brave,desktop
177.125.54.234,28/05/2025,carlosalves@hotmail.com,/quiz,2.51,266,chrome,tablet
200.14.203.226,27/11/2026,,/instituicoes,32.15,211,safari,mobile
189.210.112.16,09/03/2027,l.souza@yahoo.com,/,49.77,209,duckduckgo,tablet
1.1.95.6,30/04/2027,pedro.rodrigues@fatec.sp.gov.br,/cursos,51.72,175,safari,desktop
1.1.49.83,15/09/2027,,/,66.34,249,firefox,mobile
200.212.9.200,23/06/2025,,/instituicoes,63.5,102,linkedin,mobile
200.141.89.247,03/06/2027,,/,93.42,111,opera,mobile
189.135.144.210,24/10/2026,j.pereira@uol.com.br,/cursos,56.05,68,safari,desktop
177.206.17.54,18/12/2026,,/,47.38,85,chrome,desktop
8.8.77.137,19/03/2027,a.ferreira@globo.com,/cursos,84.81,283,chrome,desktop
8.8.54.178,06/03/2026,lucas.alves@terra.com.br,/instituicoes,59.6,244,safari,mobile
200.47.42.173,22/11/2025,c.alves@edu.br,/vestibular/UNICAMP,22.6,180,safari,tablet
200.189.222.250,20/07/2027,,/vestibular/FUVEST,47.55,220,firefox,desktop
8.8.254.131,01/11/2026,,/vestibular/ENEM,77.64,163,chrome,mobile
200.86.194.230,31/01/2025,juliasantos@yahoo.com,/,4.44,195,chrome,desktop
8.8.200.253,03/04/2027,,/,8.97,174,firefox,desktop
1.1.126.93,18/09/2027,,/cursos,37.66,308,firefox,desktop
1.1.111.67,06/10/2026,maria.santos@globo.com,/vestibular/ENEM,27.06,213,chrome,desktop
200.78.194.209,16/09/2026,c.pereira@uol.com.br,/cursos,99.02,132,chrome,tablet
200.81.107.18,29/06/2027,,/vestibular/FATEC,37.57,237,chrome,mobile
189.77.166.160,08/12/2027,juliasilva@protonmail.com,/vestibular/FUVEST,31.51,236,brave,desktop
200.136.33.233,26/01/2025,mariasouza@uol.com.br,/vestibular/ENEM,33.64,121,chrome,tablet
177.150.15.208,14/12/2025,b.souza@globo.com,/cursos,7.75,232,safari,desktop
177.125.73.142,26/02/2025,,/vestibular/FUVEST,42.07,182,chrome,mobile
189.99.55.203,16/05/2027,lucas.souza@gmail.com,/cursos,50.9,259,chrome,tablet
1.1.127.55,09/02/2027,,/cursos,63.33,129,share,mobile
189.102.150.98,20/01/2027,larissa.alves71@outlook.com,/instituicoes,95.35,277,chrome,desktop
200.219.217.68,24/05/2027,,/vestibular/FUVEST,69.4,182,firefox,mobile
200.12.207.110,07/09/2026,carlos.silva38@ig.com.br,/cursos,19.02,100,chrome,desktop
177.173.96.187,28/05/2025,,/,68.57,211,firefox,mobile
189.78.210.66,13/03/2025,carlos.souza19@terra.com.br,/vestibular/FATEC,29.32,241,brave,mobile
200.14.107.9,08/02/2026,,/vestibular/ENEM,56.97,204,chrome,mobile
189.99.209.254,31/03/2027,,/quiz,75.5,77,firefox,tv
1.1.244.99,08/06/2026,rafael.souza@bol.com.br,/,32.32,200,chrome,desktop
8.8.109.177,21/05/2026,beatriz.santos89@gmail.com,/instituicoes,73.51,250,safari,mobile
189.25.199.146,24/10/2026,larissasantos@hotmail.com,/,4.95,230,safari,desktop
8.8.237.130,12/01/2025,lucas.lima@edu.br,/instituicoes,98.29,187,chrome,desktop
189.229.85.85,29/01/2027,lucasgomes@outlook.com,/,55.75,180,safari,mobile
1.1.166.235,04/07/2027,,/vestibular/FUVEST,47.32,176,linkedin,mobile
1.1.31.77,23/09/2025,,/vestibular/FUVEST,83.89,193,firefox,mobile
177.35.219.218,03/05/2027,,/cursos,46.19,219,safari,desktop
1.1.171.168,22/01/2025,marialima@protonmail.com,/vestibular/FUVEST,0.65,146,ig,desktop
1.1.29.10,27/11/2025,,/vestibular/ENEM,88.62,139,chrome,desktop
177.94.49.127,02/02/2027,,/,68.68,158,lp,mobile
1.1.38.14,23/06/2025,rafael.lima@uol.com.br,/quiz,2.52,313,lp,vr
1.1.122.95,09/12/2027,,/vestibular/FUVEST,31.66,199,lp,mobile
200.218.248.138,12/04/2026,,/vestibular/FATEC,29.47,169,lp,vr
177.78.155.94,01/08/2026,,/cursos,42.4,158,chrome,tablet
1.1.85.147,16/12/2027,,/,39.59,271,chrome,desktop
200.0.98.181,30/09/2027,lucas.gomes@bol.com.br,/vestibular/FUVEST,28.23,92,brave,mobile
177.247.14.35,01/08/2027,,/,82.2,246,chrome,desktop
1.1.55.240,16/02/2026,,/,12.03,372,share,desktop
1.1.145.156,29/04/2026,,/instituicoes,18.81,308,ig,desktop
177.15.163.43,04/05/2027,,/vestibular/ENEM,32.75,198,chrome,vr
1.1.166.33,02/12/2027,p.lima@outlook.com,/vestibular/ENEM,55.69,162,lp,vr
189.80.223.202,26/09/2027,,/vestibular/ENEM,52.43,84,chrome,desktop
1.1.8.164,05/08/2026,,/cursos,14.6,237,share,desktop
8.8.145.61,30/10/2026,,/,44.66,234,firefox,tablet
8.8.156.212,02/08/2025,,/vestibular/FUVEST,94.1,144,firefox,desktop
1.1.137.30,23/10/2025,p.pereira@edu.br,/vestibular/FUVEST,94.42,120,safari,desktop
1.1.78.81,15/07/2026,,/vestibular/FATEC,48.36,178,share,mobile
1.1.113.179,18/04/2026,,/instituicoes,86.23,193,chrome,desktop
189.156.34.163,10/08/2027,,/,3.34,206,linkedin,tablet
1.1.28.17,10/05/2026,,/cursos,60.65,173,chrome,mobile
200.93.17.232,14/12/2025,julia.santos2@globo.com,/instituicoes,49.36,95,chrome,desktop
200.172.37.108,25/09/2026,ana.rodrigues11@yahoo.com,/cursos,86.52,193,share,desktop
8.8.145.88,29/06/2025,b.pereira@hotmail.com,/instituicoes,69.64,189,chrome,tablet
200.57.196.60,29/06/2025,beatrizferreira@uol.com.br,/cursos,15.84,90,chrome,desktop
8.8.232.113,16/11/2025,c.lima@icloud.com,/cursos,49.43,92,safari,desktop
8.8.230.234,22/12/2026,,/vestibular/FUVEST,14.27,142,firefox,mobile
8.8.43.226,07/01/2025,larissagomes@ig.com.br,/vestibular/UNICAMP,6.72,307,safari,mobile
8.8.156.173,30/06/2027,larissa.pereira@globo.com,/quiz,96.47,198,chrome,mobile
177.200.191.6,10/12/2027,,/cursos,2.82,157,tiktok,mobile
177.42.14.212,07/04/2027,,/,33.14,211,firefox,mobile
200.101.16.113,23/03/2026,,/vestibular/ENEM,59.91,126,safari,mobile
189.50.239.249,20/09/2027,lucas.pereira85@ig.com.br,/,77.5,58,safari,desktop
8.8.224.34,29/11/2026,j.oliveira@outlook.com,/,6.08,172,opera,desktop
8.8.199.71,01/09/2027,,/vestibular/ENEM,64.84,173,chrome,desktop
8.8.82.12,19/03/2026,l.pereira@hotmail.com,/instituicoes,92.59,113,firefox,tablet
1.1.179.66,23/06/2025,joao.souza@fatec.sp.gov.br,/cursos,37.16,203,chrome,mobile
189.138.193.201,10/04/2026,,/vestibular/ENEM,82.42,135,chrome,mobile
8.8.89.165,21/01/2026,julia.pereira68@live.com,/vestibular/ENEM,28.39,113,linkedin,desktop
1.1.91.220,16/01/2025,p.alves@protonmail.com,/instituicoes,93.03,228,safari,tablet
200.83.37.15,06/11/2026,a.santos@hotmail.com,/vestibular/UNICAMP,79.93,252,safari,desktop
189.124.17.4,06/03/2027,,/,54.86,168,chrome,desktop
200.255.80.9,20/09/2026,,/,82.19,33,lp,desktop
200.90.168.79,26/07/2027,,/quiz,6.2,232,chrome,mobile
8.8.169.157,20/02/2026,,/cursos,49.09,158,firefox,desktop
200.29.232.29,13/09/2026,pedro.pereira65@edu.br,/cursos,78.63,90,chrome,desktop
200.253.225.84,28/06/2026,j.rodrigues@live.com,/vestibular/FUVEST,14.67,183,share,tv
189.8.248.207,15/04/2027,,/vestibular/FATEC,0.46,192,safari,mobile
200.1.144.129,05/06/2027,lucas.santos49@live.com,/cursos,32.59,92,chrome,desktop
177.157.124.163,09/05/2027,,/quiz,62.98,204,duckduckgo,tablet
200.235.169.147,08/07/2026,,/,18.86,214,firefox,mobile
189.47.223.88,01/02/2026,larissaalves@uol.com.br,/vestibular/UNICAMP,63.41,201,safari,desktop
189.31.120.63,19/01/2026,,/,77.67,245,chrome,mobile
8.8.69.156,22/04/2026,,/cursos,60.51,226,firefox,desktop
200.121.110.43,20/04/2027,p.ferreira@gmail.com,/cursos,38.79,160,safari,desktop
1.1.130.177,23/07/2025,pedrosantos@terra.com.br,/vestibular/ENEM,27.44,233,chrome,desktop
200.201.113.8,18/03/2027,,/,97.52,189,chrome,mobile
200.176.71.176,12/11/2027,,/cursos,42.59,146,tiktok,mobile
8.8.162.128,24/01/2025,julia.gomes23@protonmail.com,/cursos,73.05,108,chrome,mobile
8.8.210.53,10/04/2025,,/vestibular/ENEM,98.27,232,lp,desktop
177.191.120.140,02/05/2026,,/quiz,58.41,266,chrome,tablet
1.1.204.144,25/06/2026,julia.oliveira@globo.com,/vestibular/ENEM,90.6,216,share,desktop
1.1.197.214,16/03/2027,larissa.silva@usp.br,/cursos,21.34,147,safari,tv
200.58.255.94,03/07/2025,,/cursos,37.57,216,safari,mobile
200.13.11.239,03/11/2026,,/quiz,45.4,108,lp,mobile
1.1.78.10,14/10/2027,pedrosouza@fatec.sp.gov.br,/quiz,14.02,49,share,tablet
200.18.13.60,16/08/2026,,/cursos,12.59,74,x,mobile
1.1.181.160,19/12/2026,,/cursos,69.48,171,chrome,mobile
189.118.239.238,12/09/2027,,/,72.81,129,firefox,mobile
8.8.136.73,07/01/2026,,/,53.29,228,firefox,mobile
200.138.0.12,02/04/2026,,/instituicoes,54.63,131,share,desktop
1.1.23.0,08/04/2027,larissagomes@gmail.com,/cursos,30.82,238,safari,tablet
200.72.153.108,16/03/2026,,/vestibular/FATEC,36.29,225,share,desktop
200.186.79.77,04/10/2027,,/vestibular/ENEM,47.32,223,chrome,mobile
1.1.86.84,23/07/2025,,/cursos,61.74,179,chrome,mobile
8.8.13.168,06/03/2026,,/quiz,94.32,298,x,tablet
189.66.208.181,16/07/2027,carlossouza@terra.com.br,/instituicoes,96.11,180,safari,desktop
189.123.88.230,14/01/2026,j.alves@uol.com.br,/quiz,40.58,205,safari,desktop
189.40.20.214,20/06/2027,j.pereira@yahoo.com,/vestibular/FUVEST,17.98,286,firefox,mobile
1.1.205.253,03/06/2026,,/vestibular/UNICAMP,60.16,259,opera,mobile
200.119.105.181,08/10/2025,,/,39.15,155,chrome,mobile
200.13.2.4,10/01/2026,pedropereira@gmail.com,/cursos,98.14,196,safari,tablet
1.1.250.239,25/02/2027,,/,38.52,130,lp,mobile
200.37.181.101,31/10/2027,,/vestibular/FATEC,19.35,133,chrome,tablet
8.8.182.110,10/07/2026,,/instituicoes,35.43,204,firefox,mobile
200.202.179.122,14/05/2026,,/cursos,80.2,210,chrome,tv
1.1.77.173,15/12/2026,,/cursos,34.2,226,lp,tablet
1.1.170.171,25/06/2026,c.rodrigues@fatec.sp.gov.br,/,81.84,216,safari,mobile
189.32.113.219,14/02/2025,juliagomes@terra.com.br,/,32.52,169,safari,desktop
177.11.121.184,08/09/2027,pedrolima@outlook.com,/instituicoes,46.79,193,share,desktop
200.26.174.46,28/05/2027,maria.rodrigues@gmail.com,/vestibular/FUVEST,90.46,230,lp,desktop
1.1.148.0,07/05/2026,,/cursos,82.72,140,firefox,desktop
177.172.1.172,06/02/2026,,/,82.73,98,opera,desktop
200.78.232.104,20/07/2027,,/,61.35,80,safari,mobile
177.64.45.180,28/03/2025,,/quiz,95.01,217,chrome,mobile
1.1.174.226,24/08/2025,,/,78.02,65,chrome,desktop
177.21.22.182,20/07/2025,,/vestibular/ENEM,39.71,227,share,mobile
189.241.47.143,20/03/2026,,/,19.5,245,safari,mobile
200.225.163.111,27/09/2025,,/,40.22,218,chrome,desktop
8.8.185.205,13/01/2027,,/cursos,87.76,139,chrome,desktop
200.180.59.138,06/04/2025,,/quiz,83.32,210,chrome,mobile
8.8.209.245,04/05/2025,m.alves@uol.com.br,/,53.99,244,safari,mobile
8.8.100.129,20/05/2026,,/vestibular/ENEM,31.27,210,brave,mobile
189.51.12.1,17/09/2025,l.souza@bol.com.br,/cursos,35.44,191,firefox,tablet
189.228.71.246,07/08/2026,,/instituicoes,4.24,261,chrome,mobile
189.207.173.198,25/09/2025,,/cursos,10.66,43,share,desktop
1.1.8.13,12/06/2026,carlos.oliveira@ig.com.br,/,3.67,241,brave,desktop
189.173.86.202,11/02/2027,,/vestibular/UNICAMP,42.93,126,tiktok,desktop
8.8.160.107,14/01/2025,rafael.ferreira@hotmail.com,/vestibular/FUVEST,45.44,137,share,tablet
177.118.115.232,04/11/2026,,/vestibular/ENEM,96.91,240,duckduckgo,desktop
189.46.131.234,18/03/2026,,/,21.71,123,chrome,tablet
8.8.212.126,31/10/2025,,/cursos,56.85,157,chrome,mobile
200.246.94.66,23/08/2026,,/cursos,54.25,149,opera,mobile
8.8.70.82,29/09/2026,,/cursos,88.01,226,chrome,desktop
8.8.105.44,12/07/2027,,/,23.17,149,safari,mobile
200.243.207.208,15/04/2026,rafael.rodrigues14@fatec.sp.gov.br,/vestibular/ENEM,83.42,234,firefox,desktop
200.222.200.45,31/05/2025,,/cursos,84.74,216,chrome,tablet
1.1.232.206,15/09/2025,joaooliveira@protonmail.com,/quiz,72.22,262,safari,desktop
8.8.94.227,22/05/2025,,/vestibular/FATEC,41.84,192,firefox,mobile
8.8.117.129,10/12/2025,,/quiz,96.8,310,duckduckgo,desktop
189.106.182.204,15/08/2027,pedro.ferreira@usp.br,/cursos,0.65,145,firefox,desktop
189.143.136.243,19/04/2025,,/cursos,32.9,168,ig,mobile
200.241.12.244,01/10/2026,,/vestibular/FUVEST,36.63,156,safari,mobile
8.8.75.40,03/07/2025,,/vestibular/UNICAMP,86.96,98,opera,tablet
8.8.227.111,14/08/2027,,/instituicoes,90.28,167,linkedin,mobile
1.1.220.24,13/07/2025,,/vestibular/ENEM,43.52,186,share,tablet
200.137.129.53,28/07/2026,carlossouza@hotmail.com,/,75.81,128,tiktok,tablet
1.1.111.78,26/05/2027,,/,33.72,186,firefox,mobile
1.1.45.250,09/03/2026,,/vestibular/UNICAMP,23.13,210,tiktok,tablet
189.142.72.189,16/09/2025,,/,64.66,164,linkedin,desktop
1.1.231.133,26/06/2025,pedro.oliveira@gmail.com,/vestibular/ENEM,37.07,92,safari,desktop
8.8.5.132,01/02/2025,,/,60.19,116,opera,mobile
177.231.112.174,31/08/2025,,/vestibular/ENEM,48.01,167,safari,mobile
189.45.139.100,08/11/2027,,/vestibular/UNICAMP,84.33,195,lp,tablet
189.215.7.240,25/08/2027,,/vestibular/FATEC,20.06,183,chrome,tablet
177.119.9.102,09/10/2025,p.silva@ig.com.br,/cursos,94.56,103,firefox,desktop
177.150.22.192,06/05/2027,julia.silva12@ig.com.br,/cursos,27.73,218,chrome,tablet
200.126.198.189,24/07/2027,,/cursos,43.34,207,duckduckgo,tablet
200.90.140.117,17/08/2027,,/vestibular/FATEC,64.6,204,duckduckgo,mobile
8.8.255.25,03/01/2026,carlos.pereira78@gmail.com,/vestibular/ENEM,10.42,110,chrome,tablet
8.8.110.234,05/04/2026,,/,90.99,240,chrome,mobile
1.1.8.214,09/08/2026,lucas.lima@icloud.com,/,34.58,157,safari,mobile
200.71.190.1,15/12/2026,,/,44.21,199,safari,desktop
8.8.160.10,10/12/2026,,/cursos,77.7,290,chrome,desktop
189.238.173.5,14/08/2027,,/,24.32,222,safari,tablet
200.66.147.251,12/03/2025,m.gomes@terra.com.br,/cursos,32.63,166,firefox,tablet
189.197.165.152,13/12/2025,,/quiz,44.43,270,chrome,tablet
177.211.115.66,05/11/2027,l.pereira@icloud.com,/cursos,52.07,226,lp,desktop
189.236.234.96,11/03/2025,,/quiz,33.57,138,share,desktop
8.8.253.150,29/03/2027,anaferreira@edu.br,/instituicoes,70.01,121,firefox,tablet
177.138.186.159,02/08/2025,,/instituicoes,50.77,151,chrome,tablet
189.232.36.247,22/03/2025,j.santos@terra.com.br,/quiz,43.65,226,chrome,desktop
1.1.219.139,08/11/2026,,/,75.41,234,chrome,mobile
177.12.108.104,21/05/2027,,/cursos,67.55,298,lp,tv
200.113.45.71,11/06/2026,,/vestibular/FUVEST,91.49,195,duckduckgo,desktop
1.1.41.222,23/04/2025,,/cursos,74.87,143,firefox,mobile
200.182.194.15,21/07/2025,,/cursos,98.05,126,chrome,desktop
200.123.179.21,11/05/2026,beatrizsilva@gmail.com,/vestibular/ENEM,47.55,142,lp,desktop
1.1.161.38,02/03/2027,,/vestibular/FUVEST,16.86,170,linkedin,mobile
1.1.180.22,31/08/2026,,/cursos,96.94,181,chrome,tv
177.236.236.16,18/06/2025,,/instituicoes,74.27,225,chrome,mobile
200.122.90.44,27/05/2025,,/vestibular/ENEM,16.03,195,safari,mobile
8.8.124.226,24/07/2025,,/instituicoes,15.75,157,chrome,mobile
177.8.199.23,17/02/2025,,/instituicoes,93.08,182,chrome,mobile
177.28.214.95,07/02/2025,larissa.pereira@globo.com,/instituicoes,34.33,132,firefox,tablet
8.8.100.77,14/07/2025,beatriz.souza93@globo.com,/instituicoes,99.29,299,safari,mobile
177.93.39.72,09/06/2025,r.souza@bol.com.br,/,45.53,281,chrome,desktop
200.66.110.225,15/03/2025,,/,32.41,157,chrome,mobile
177.218.82.195,06/08/2026,,/cursos,57.32,164,chrome,mobile
8.8.104.27,13/03/2027,,/,91.2,278,chrome,desktop
177.249.107.41,22/06/2027,mariaferreira@bol.com.br,/,36.23,161,chrome,tablet
1.1.128.130,03/11/2027,,/cursos,78.63,271,firefox,mobile
189.23.213.55,13/09/2025,joao.gomes@edu.br,/quiz,68.7,167,safari,tablet
8.8.32.159,19/03/2026,b.ferreira@yahoo.com,/quiz,73.18,132,chrome,desktop
177.213.76.195,22/11/2027,,/,33.5,201,lp,desktop
1.1.55.19,15/04/2027,,/,63.4,226,chrome,mobile
1.1.176.53,28/11/2026,,/,75.04,133,firefox,desktop
200.98.152.130,30/01/2026,larissa.pereira1@gmail.com,/vestibular/FATEC,36.99,175,safari,tablet
1.1.93.131,13/05/2025,,/cursos,2.29,272,firefox,vr
177.91.92.64,20/06/2025,carlos.lima53@hotmail.com,/vestibular/FUVEST,94.56,232,chrome,desktop
1.1.195.71,13/06/2025,ana.ferreira40@ig.com.br,/vestibular/UNICAMP,43.16,106,x,mobile
1.1.220.227,03/11/2027,joao.santos@bol.com.br,/cursos,33.44,265,safari,tablet
200.126.173.103,18/05/2027,,/vestibular/FUVEST,69.35,225,chrome,mobile
189.103.63.150,31/05/2027,,/vestibular/UNICAMP,1.49,191,firefox,mobile
189.247.67.27,23/06/2026,r.silva@terra.com.br,/cursos,19.63,134,lp,desktop
189.230.222.58,12/02/2026,maria.rodrigues94@gmail.com,/cursos,71.54,200,safari,mobile
177.130.3.107,26/10/2027,,/quiz,86.15,230,chrome,mobile
189.109.208.200,05/02/2027,,/vestibular/ENEM,77.16,121,opera,mobile
1.1.10.188,08/12/2026,,/instituicoes,99.46,73,chrome,mobile
1.1.215.132,16/10/2026,j.ferreira@globo.com,/cursos,82.61,261,firefox,desktop
1.1.218.19,26/09/2027,,/vestibular/FUVEST,92.73,165,opera,tv
177.57.105.178,20/08/2026,,/,53.51,155,lp,mobile
200.223.97.44,14/03/2027,,/,82.88,114,chrome,mobile
8.8.12.105,20/02/2025,,/,78.89,126,firefox,mobile
1.1.70.233,24/06/2025,,/instituicoes,63.15,166,linkedin,mobile
177.77.187.203,19/07/2026,,/vestibular/ENEM,18.02,209,lp,desktop
189.33.172.29,14/05/2025,,/vestibular/FATEC,35.75,127,duckduckgo,desktop
8.8.158.116,18/05/2026,,/cursos,78.03,218,chrome,mobile
1.1.5.247,28/07/2025,,/vestibular/UNICAMP,9.77,191,safari,desktop
1.1.223.112,06/12/2026,,/vestibular/ENEM,19.14,182,chrome,tablet
1.1.67.29,05/07/2026,joaoferreira@uol.com.br,/instituicoes,77.78,293,safari,vr
177.25.200.184,11/01/2027,pedro.lima46@edu.br,/vestibular/FUVEST,66.0,213,chrome,desktop
8.8.74.187,26/09/2027,julia.alves@bol.com.br,/vestibular/ENEM,10.74,305,brave,desktop
8.8.25.228,08/01/2027,larissaalves@fatec.sp.gov.br,/vestibular/UNICAMP,68.92,207,safari,mobile
200.181.152.150,09/08/2027,,/vestibular/ENEM,60.09,209,chrome,desktop
1.1.78.11,23/05/2026,,/,52.37,209,x,desktop
8.8.76.205,23/05/2027,,/,62.85,242,chrome,mobile
200.241.159.177,31/10/2025,,/instituicoes,49.02,287,lp,mobile
200.76.23.208,17/02/2027,,/vestibular/ENEM,88.64,199,safari,mobile
1.1.163.211,06/11/2025,,/cursos,78.4,209,safari,tablet
189.58.38.159,11/07/2026,,/vestibular/FUVEST,28.67,211,chrome,mobile
177.201.249.175,07/04/2026,larissa.souza67@usp.br,/vestibular/FUVEST,16.29,194,ig,desktop
200.67.152.201,26/09/2025,,/instituicoes,98.29,203,chrome,mobile
1.1.136.74,13/09/2025,,/quiz,18.54,170,lp,mobile
1.1.130.129,24/02/2026,,/vestibular/FUVEST,18.46,212,opera,tablet
189.92.51.134,26/04/2027,,/,2.38,217,safari,desktop
8.8.195.164,08/01/2027,carlos.oliveira99@terra.com.br,/instituicoes,2.61,178,safari,tablet
8.8.37.97,11/05/2026,,/quiz,21.1,132,safari,mobile
8.8.241.115,25/01/2027,,/quiz,52.37,256,tiktok,mobile
177.1.235.161,16/01/2027,beatriz.alves@uol.com.br,/cursos,15.05,320,lp,desktop
8.8.62.59,06/12/2026,,/,96.27,159,chrome,mobile
1.1.96.140,06/12/2025,p.souza@terra.com.br,/cursos,56.14,97,firefox,tablet
200.237.165.200,23/10/2025,,/vestibular/ENEM,18.92,219,opera,mobile
1.1.254.164,02/11/2027,,/instituicoes,87.05,161,tiktok,desktop
177.97.11.100,22/11/2026,,/vestibular/ENEM,36.03,208,chrome,mobile
1.1.221.136,12/03/2025,pedrolima@yahoo.com,/quiz,39.68,290,safari,vr
1.1.33.52,17/03/2025,,/,25.34,220,safari,mobile
177.59.86.74,26/04/2025,,/,85.76,222,safari,desktop
177.69.141.102,13/01/2027,,/cursos,16.06,51,firefox,mobile
189.199.253.227,26/12/2026,,/vestibular/FUVEST,60.29,226,opera,mobile
189.17.7.47,11/08/2025,,/instituicoes,90.49,205,chrome,mobile
8.8.216.52,15/05/2027,larissa.pereira43@ig.com.br,/instituicoes,17.19,220,share,desktop
177.183.59.87,01/03/2025,,/quiz,48.21,60,lp,desktop
200.226.157.152,22/01/2025,,/vestibular/UNICAMP,13.72,166,chrome,mobile
1.1.201.19,26/02/2026,,/instituicoes,27.76,203,firefox,mobile
177.131.109.60,06/07/2027,,/vestibular/FUVEST,22.51,196,firefox,mobile
177.103.255.191,04/09/2027,,/,63.26,148,firefox,desktop
189.34.240.117,02/07/2026,m.silva@live.com,/,55.96,188,firefox,desktop
189.166.138.24,13/08/2026,pedroalves@fatec.sp.gov.br,/,13.12,231,firefox,desktop
189.244.55.227,29/03/2025,maria.silva90@hotmail.com,/cursos,17.38,178,chrome,desktop
1.1.178.201,11/11/2027,,/instituicoes,84.0,223,firefox,desktop
1.1.245.14,14/12/2027,,/vestibular/ENEM,22.55,222,share,tablet
177.181.131.71,28/06/2027,,/quiz,94.08,203,duckduckgo,mobile
189.12.244.12,16/12/2025,,/quiz,23.41,202,share,mobile
189.149.139.61,28/04/2026,,/vestibular/FUVEST,69.74,187,opera,mobile
1.1.65.24,25/03/2026,,/cursos,72.5,79,chrome,desktop
8.8.169.211,25/09/2025,,/vestibular/UNICAMP,86.74,225,lp,mobile
8.8.217.30,12/05/2026,,/instituicoes,97.28,200,chrome,desktop
177.235.251.71,15/01/2025,pedro.silva73@usp.br,/quiz,64.26,106,safari,mobile
189.209.195.106,21/12/2027,,/instituicoes,35.76,217,duckduckgo,mobile
177.251.246.15,30/10/2025,larissalima@fatec.sp.gov.br,/cursos,37.2,201,lp,desktop
177.77.63.84,22/05/2025,,/cursos,1.86,231,firefox,mobile
200.81.254.143,14/08/2026,,/,23.68,135,chrome,mobile
177.172.109.232,27/05/2026,,/cursos,28.51,180,share,tv
200.185.247.67,22/09/2025,carlosalves@usp.br,/instituicoes,64.07,173,brave,desktop
177.46.241.104,10/06/2027,,/,42.71,170,chrome,mobile
1.1.72.91,21/07/2027,beatrizrodrigues@bol.com.br,/,44.58,103,safari,mobile
177.164.128.253,05/12/2027,,/instituicoes,75.21,224,chrome,desktop
200.200.224.53,23/08/2025,,/cursos,15.03,177,chrome,mobile
8.8.81.181,15/11/2025,,/instituicoes,23.81,214,share,desktop
8.8.142.12,23/08/2027,,/vestibular/ENEM,4.67,172,x,desktop
189.105.87.52,25/10/2025,,/,56.07,190,firefox,mobile
8.8.209.27,20/02/2026,rafael.alves@terra.com.br,/vestibular/ENEM,6.8,188,safari,tablet
